id,session_id,event_time_ms,screen_id,dwell_ms,hora_sessao,dia_semana,timestamp,presence_detect,perfil_usuario
1401,148,31810,INICIO,3422,11,Monday,2025-11-03 11:50:08,1,engajado
1402,148,35419,CATALOGO,6541,11,Monday,2025-11-03 11:50:12,1,engajado
1403,148,42453,PROMOCOES,13078,11,Monday,2025-11-03 11:50:19,1,engajado
1404,148,55794,CATALOGO,11145,11,Monday,2025-11-03 11:50:32,1,engajado
1405,148,67428,INICIO,4646,11,Monday,2025-11-03 11:50:44,1,engajado
1406,149,2327,INICIO,1976,8,Wednesday,2025-11-05 08:26:21,1,passante
1407,149,4588,CATALOGO,3456,8,Wednesday,2025-11-05 08:26:23,1,passante
1408,149,8781,PROMOCOES,2896,8,Wednesday,2025-11-05 08:26:27,1,passante
1409,149,11789,INICIO,1962,8,Wednesday,2025-11-05 08:26:30,1,passante
1410,149,13856,PROMOCOES,1709,8,Wednesday,2025-11-05 08:26:32,1,passante
1411,150,1502,INICIO,3628,14,Saturday,2025-11-15 14:38:39,1,engajado
1412,150,5442,INICIO,6078,14,Saturday,2025-11-15 14:38:43,1,engajado
1413,150,11771,CATALOGO,10693,14,Saturday,2025-11-15 14:38:49,1,engajado
1414,150,22597,PROMOCOES,10366,14,Saturday,2025-11-15 14:39:00,1,engajado
1415,150,33680,CATALOGO,13112,14,Saturday,2025-11-15 14:39:11,1,engajado
1416,150,47318,PROMOCOES,8543,14,Saturday,2025-11-15 14:39:25,1,engajado
1417,150,56126,CATALOGO,7300,14,Saturday,2025-11-15 14:39:34,1,engajado
1418,150,64135,PROMOCOES,6042,14,Saturday,2025-11-15 14:39:42,1,engajado
1419,151,2009,INICIO,3720,9,Tuesday,2025-11-18 09:49:21,1,curioso
1420,151,6392,CATALOGO,3190,9,Tuesday,2025-11-18 09:49:25,1,curioso
1421,151,10164,INICIO,2726,9,Tuesday,2025-11-18 09:49:29,1,curioso
1422,151,13529,CATALOGO,5117,9,Tuesday,2025-11-18 09:49:32,1,curioso
1423,151,18960,PROMOCOES,4449,9,Tuesday,2025-11-18 09:49:37,1,curioso
1424,151,24153,CATALOGO,6221,9,Tuesday,2025-11-18 09:49:43,1,curioso
1425,151,30563,PROMOCOES,3685,9,Tuesday,2025-11-18 09:49:49,1,curioso
1426,152,2804,INICIO,760,19,Saturday,2025-11-08 19:23:01,1,engajado
1427,152,4311,CATALOGO,14956,19,Saturday,2025-11-08 19:23:03,1,engajado
1428,152,19605,PROMOCOES,3185,19,Saturday,2025-11-08 19:23:18,1,engajado
1429,152,23088,INICIO,6078,19,Saturday,2025-11-08 19:23:22,1,engajado
1430,152,29386,CATALOGO,12841,19,Saturday,2025-11-08 19:23:28,1,engajado
1431,152,42539,PROMOCOES,12101,19,Saturday,2025-11-08 19:23:41,1,engajado
1432,152,55081,CATALOGO,11973,19,Saturday,2025-11-08 19:23:54,1,engajado
1433,152,67806,CATALOGO,8116,19,Saturday,2025-11-08 19:24:06,1,engajado
1434,152,76282,PROMOCOES,5450,19,Saturday,2025-11-08 19:24:15,1,engajado
1435,152,82147,CATALOGO,5506,19,Saturday,2025-11-08 19:24:21,1,engajado
1436,153,1853,INICIO,2472,14,Saturday,2025-11-22 14:53:12,1,curioso
1437,153,5113,CATALOGO,6335,14,Saturday,2025-11-22 14:53:16,1,curioso
1438,153,11687,PROMOCOES,5064,14,Saturday,2025-11-22 14:53:22,1,curioso
1439,153,17493,CATALOGO,10522,14,Saturday,2025-11-22 14:53:28,1,curioso
1440,153,28588,PROMOCOES,2609,14,Saturday,2025-11-22 14:53:39,1,curioso
1441,153,31720,PROMOCOES,6708,14,Saturday,2025-11-22 14:53:42,1,curioso
1442,154,771,INICIO,3418,20,Sunday,2025-11-16 20:21:51,0,curioso
1443,154,4576,PROMOCOES,4226,20,Sunday,2025-11-16 20:21:55,0,curioso
1444,154,9449,CATALOGO,9054,20,Sunday,2025-11-16 20:22:00,0,curioso
1445,154,19187,PROMOCOES,5286,20,Sunday,2025-11-16 20:22:10,0,curioso
1446,154,24888,CATALOGO,8151,20,Sunday,2025-11-16 20:22:15,0,curioso
1447,154,33461,PROMOCOES,4913,20,Sunday,2025-11-16 20:22:24,0,curioso
1448,154,38717,CATALOGO,8055,20,Sunday,2025-11-16 20:22:29,0,curioso
1449,155,2317,INICIO,3657,20,Tuesday,2025-11-04 20:13:00,1,curioso
1450,155,6231,CATALOGO,1831,20,Tuesday,2025-11-04 20:13:04,1,curioso
1451,155,8657,PROMOCOES,2435,20,Tuesday,2025-11-04 20:13:06,1,curioso
1452,155,11338,CATALOGO,6360,20,Tuesday,2025-11-04 20:13:09,1,curioso
1453,155,17898,PROMOCOES,7085,20,Tuesday,2025-11-04 20:13:15,1,curioso
1454,156,2934,INICIO,1157,9,Wednesday,2025-11-12 09:00:21,0,passante
1455,156,4532,CATALOGO,4161,9,Wednesday,2025-11-12 09:00:23,0,passante
1456,156,9467,PROMOCOES,2777,9,Wednesday,2025-11-12 09:00:28,0,passante
1457,157,1807,INICIO,2620,14,Friday,2025-11-28 14:18:18,1,curioso
1458,157,4688,CATALOGO,5245,14,Friday,2025-11-28 14:18:21,1,curioso
1459,157,10048,PROMOCOES,4351,14,Friday,2025-11-28 14:18:27,1,curioso
1460,157,15054,CATALOGO,6574,14,Friday,2025-11-28 14:18:32,1,curioso
1461,157,22054,CATALOGO,11229,14,Friday,2025-11-28 14:18:39,1,curioso
1462,157,33970,CATALOGO,5425,14,Friday,2025-11-28 14:18:50,1,curioso
1463,157,39567,PROMOCOES,6458,14,Friday,2025-11-28 14:18:56,1,curioso
1464,157,46176,INICIO,2218,14,Friday,2025-11-28 14:19:03,1,curioso
1465,157,48976,PROMOCOES,6402,14,Friday,2025-11-28 14:19:05,1,curioso
1466,158,1861,INICIO,1684,19,Wednesday,2025-11-19 19:39:23,1,passante
1467,158,4331,PROMOCOES,4094,19,Wednesday,2025-11-19 19:39:26,1,passante
1468,158,9001,INICIO,2143,19,Wednesday,2025-11-19 19:39:31,1,passante
1469,158,11339,PROMOCOES,3287,19,Wednesday,2025-11-19 19:39:33,1,passante
1470,158,15192,INICIO,1173,19,Wednesday,2025-11-19 19:39:37,1,passante
1471,159,2105,INICIO,3777,19,Saturday,2025-11-08 19:17:00,1,curioso
1472,159,6314,CATALOGO,5887,19,Saturday,2025-11-08 19:17:04,1,curioso
1473,159,12331,INICIO,3866,19,Saturday,2025-11-08 19:17:10,1,curioso
1474,159,16471,CATALOGO,8858,19,Saturday,2025-11-08 19:17:14,1,curioso
1475,159,25785,PROMOCOES,5486,19,Saturday,2025-11-08 19:17:23,1,curioso
1476,159,31480,CATALOGO,7836,19,Saturday,2025-11-08 19:17:29,1,curioso
1477,159,40081,INICIO,2642,19,Saturday,2025-11-08 19:17:38,1,curioso
1478,160,2920,INICIO,5579,14,Monday,2025-11-17 14:04:23,1,engajado
1479,160,9044,CATALOGO,8629,14,Monday,2025-11-17 14:04:30,1,engajado
1480,160,17950,PROMOCOES,12864,14,Monday,2025-11-17 14:04:38,1,engajado
1481,160,30993,CATALOGO,10194,14,Monday,2025-11-17 14:04:51,1,engajado
1482,160,41404,PROMOCOES,3451,14,Monday,2025-11-17 14:05:02,1,engajado
1483,160,45429,CATALOGO,15550,14,Monday,2025-11-17 14:05:06,1,engajado
1484,160,61394,PROMOCOES,10875,14,Monday,2025-11-17 14:05:22,1,engajado
1485,160,72440,CATALOGO,9875,14,Monday,2025-11-17 14:05:33,1,engajado
1486,160,82803,PROMOCOES,5285,14,Monday,2025-11-17 14:05:43,1,engajado
1487,160,88848,CATALOGO,18211,14,Monday,2025-11-17 14:05:49,1,engajado
1488,160,107753,PROMOCOES,11978,14,Monday,2025-11-17 14:06:08,1,engajado
1489,161,1301,INICIO,4908,15,Friday,2025-11-21 15:24:40,1,engajado
1490,161,7004,CATALOGO,9649,15,Friday,2025-11-21 15:24:46,1,engajado
1491,161,17198,PROMOCOES,16865,15,Friday,2025-11-21 15:24:56,1,engajado
1492,161,34759,INICIO,1678,15,Friday,2025-11-21 15:25:13,1,engajado
1493,161,37059,CATALOGO,14322,15,Friday,2025-11-21 15:25:16,1,engajado
1494,161,51859,PROMOCOES,10798,15,Friday,2025-11-21 15:25:30,1,engajado
1495,161,62811,INICIO,300,15,Friday,2025-11-21 15:25:41,1,engajado
1496,161,63323,PROMOCOES,5934,15,Friday,2025-11-21 15:25:42,1,engajado
1497,161,69388,CATALOGO,10815,15,Friday,2025-11-21 15:25:48,1,engajado
1498,161,80628,PROMOCOES,6130,15,Friday,2025-11-21 15:25:59,1,engajado
1499,161,87273,CATALOGO,6339,15,Friday,2025-11-21 15:26:06,1,engajado
1500,161,94198,CATALOGO,10350,15,Friday,2025-11-21 15:26:13,1,engajado
1501,161,105216,PROMOCOES,14108,15,Friday,2025-11-21 15:26:24,1,engajado
1502,161,119581,CATALOGO,8501,15,Friday,2025-11-21 15:26:38,1,engajado
1503,161,128868,CATALOGO,17768,15,Friday,2025-11-21 15:26:47,1,engajado
1504,162,2367,INICIO,3105,9,Friday,2025-11-14 09:08:43,1,curioso
1505,162,6190,PROMOCOES,3819,9,Friday,2025-11-14 09:08:47,1,curioso
1506,162,10543,CATALOGO,5075,9,Friday,2025-11-14 09:08:51,1,curioso
1507,162,16178,PROMOCOES,5239,9,Friday,2025-11-14 09:08:57,1,curioso
1508,162,21524,CATALOGO,9598,9,Friday,2025-11-14 09:09:02,1,curioso
1509,162,31464,PROMOCOES,4586,9,Friday,2025-11-14 09:09:12,1,curioso
1510,162,36740,CATALOGO,12671,9,Friday,2025-11-14 09:09:17,1,curioso
1511,162,49549,PROMOCOES,4794,9,Friday,2025-11-14 09:09:30,1,curioso
1512,163,2643,INICIO,1217,16,Saturday,2025-11-22 16:29:35,0,passante
1513,163,4050,CATALOGO,1993,16,Saturday,2025-11-22 16:29:37,0,passante
1514,163,6827,INICIO,851,16,Saturday,2025-11-22 16:29:39,0,passante
1515,164,2359,INICIO,1604,16,Wednesday,2025-11-19 16:49:02,1,engajado
1516,164,4494,CATALOGO,13250,16,Wednesday,2025-11-19 16:49:04,1,engajado
1517,164,18145,PROMOCOES,15624,16,Wednesday,2025-11-19 16:49:18,1,engajado
1518,164,34180,CATALOGO,13993,16,Wednesday,2025-11-19 16:49:34,1,engajado
1519,164,48850,PROMOCOES,6289,16,Wednesday,2025-11-19 16:49:48,1,engajado
1520,164,55825,INICIO,2569,16,Wednesday,2025-11-19 16:49:55,1,engajado
1521,164,58792,PROMOCOES,7248,16,Wednesday,2025-11-19 16:49:58,1,engajado
1522,164,66224,INICIO,3131,16,Wednesday,2025-11-19 16:50:06,1,engajado
1523,164,69533,PROMOCOES,8721,16,Wednesday,2025-11-19 16:50:09,1,engajado
1524,164,78641,CATALOGO,14100,16,Wednesday,2025-11-19 16:50:18,1,engajado
1525,164,93104,INICIO,4710,16,Wednesday,2025-11-19 16:50:33,1,engajado
1526,164,98519,CATALOGO,13598,16,Wednesday,2025-11-19 16:50:38,1,engajado
1527,164,112891,PROMOCOES,9829,16,Wednesday,2025-11-19 16:50:52,1,engajado
1528,164,123061,CATALOGO,9090,16,Wednesday,2025-11-19 16:51:03,1,engajado
1529,164,132791,PROMOCOES,8306,16,Wednesday,2025-11-19 16:51:12,1,engajado
1530,165,2302,INICIO,4525,14,Wednesday,2025-11-26 14:49:26,1,engajado
1531,165,7098,CATALOGO,11638,14,Wednesday,2025-11-26 14:49:31,1,engajado
1532,165,19493,PROMOCOES,6253,14,Wednesday,2025-11-26 14:49:43,1,engajado
1533,165,25964,INICIO,2337,14,Wednesday,2025-11-26 14:49:49,1,engajado
1534,165,28888,CATALOGO,13019,14,Wednesday,2025-11-26 14:49:52,1,engajado
1535,165,42552,CATALOGO,10386,14,Wednesday,2025-11-26 14:50:06,1,engajado
1536,165,53306,CATALOGO,8364,14,Wednesday,2025-11-26 14:50:17,1,engajado
1537,165,62215,INICIO,5469,14,Wednesday,2025-11-26 14:50:26,1,engajado
1538,165,68478,CATALOGO,10072,14,Wednesday,2025-11-26 14:50:32,1,engajado
1539,165,79192,PROMOCOES,15483,14,Wednesday,2025-11-26 14:50:43,1,engajado
1540,165,95427,CATALOGO,14278,14,Wednesday,2025-11-26 14:50:59,1,engajado
1541,166,2388,INICIO,3986,14,Saturday,2025-11-08 14:16:43,1,engajado
1542,166,7076,PROMOCOES,4115,14,Saturday,2025-11-08 14:16:48,1,engajado
1543,166,11823,CATALOGO,11076,14,Saturday,2025-11-08 14:16:52,1,engajado
1544,166,23559,INICIO,3120,14,Saturday,2025-11-08 14:17:04,1,engajado
1545,166,26787,PROMOCOES,10356,14,Saturday,2025-11-08 14:17:07,1,engajado
1546,166,37349,CATALOGO,12136,14,Saturday,2025-11-08 14:17:18,1,engajado
1547,166,49944,CATALOGO,11455,14,Saturday,2025-11-08 14:17:30,1,engajado
1548,166,61523,PROMOCOES,10922,14,Saturday,2025-11-08 14:17:42,1,engajado
1549,166,72603,PROMOCOES,5844,14,Saturday,2025-11-08 14:17:53,1,engajado
1550,166,79160,CATALOGO,5672,14,Saturday,2025-11-08 14:18:00,1,engajado
1551,166,85054,INICIO,2847,14,Saturday,2025-11-08 14:18:06,1,engajado
1552,166,88664,CATALOGO,9625,14,Saturday,2025-11-08 14:18:09,1,engajado
1553,166,98578,PROMOCOES,8232,14,Saturday,2025-11-08 14:18:19,1,engajado
1554,166,107388,CATALOGO,9119,14,Saturday,2025-11-08 14:18:28,1,engajado
1555,167,1554,INICIO,3238,20,Sunday,2025-11-09 20:49:50,1,comparador
1556,167,5283,CATALOGO,12719,20,Sunday,2025-11-09 20:49:54,1,comparador
1557,167,18163,PROMOCOES,8721,20,Sunday,2025-11-09 20:50:07,1,comparador
1558,167,27055,CATALOGO,7977,20,Sunday,2025-11-09 20:50:16,1,comparador
1559,167,35337,PROMOCOES,9517,20,Sunday,2025-11-09 20:50:24,1,comparador
1560,167,45101,CATALOGO,13668,20,Sunday,2025-11-09 20:50:34,1,comparador
1561,167,59310,PROMOCOES,3885,20,Sunday,2025-11-09 20:50:48,1,comparador
1562,167,63560,CATALOGO,3943,20,Sunday,2025-11-09 20:50:52,1,comparador
1563,167,67677,CATALOGO,9147,20,Sunday,2025-11-09 20:50:56,1,comparador
1564,167,76943,PROMOCOES,2852,20,Sunday,2025-11-09 20:51:05,1,comparador
1565,167,80047,CATALOGO,10972,20,Sunday,2025-11-09 20:51:09,1,comparador
1566,167,91518,PROMOCOES,8004,20,Sunday,2025-11-09 20:51:20,1,comparador
1567,167,99959,CATALOGO,6242,20,Sunday,2025-11-09 20:51:28,1,comparador
1568,167,106803,PROMOCOES,6367,20,Sunday,2025-11-09 20:51:35,1,comparador
1569,167,113683,CATALOGO,11186,20,Sunday,2025-11-09 20:51:42,1,comparador
1570,168,1865,INICIO,1278,9,Friday,2025-11-21 09:36:35,1,curioso
1571,168,3653,CATALOGO,10607,9,Friday,2025-11-21 09:36:37,1,curioso
1572,168,14734,PROMOCOES,4959,9,Friday,2025-11-21 09:36:48,1,curioso
1573,168,20141,INICIO,1348,9,Friday,2025-11-21 09:36:54,1,curioso
1574,168,22252,CATALOGO,8069,9,Friday,2025-11-21 09:36:56,1,curioso
1575,168,30988,INICIO,2513,9,Friday,2025-11-21 09:37:04,1,curioso
1576,168,34000,PROMOCOES,5649,9,Friday,2025-11-21 09:37:08,1,curioso
1577,169,603,INICIO,2032,14,Friday,2025-11-28 14:08:02,1,curioso
1578,169,2799,PROMOCOES,4041,14,Friday,2025-11-28 14:08:04,1,curioso
1579,169,7598,CATALOGO,2367,14,Friday,2025-11-28 14:08:09,1,curioso
1580,169,10525,PROMOCOES,4398,14,Friday,2025-11-28 14:08:12,1,curioso
1581,169,15039,INICIO,4652,14,Friday,2025-11-28 14:08:17,1,curioso
1582,169,19834,CATALOGO,8518,14,Friday,2025-11-28 14:08:21,1,curioso
1583,170,795,INICIO,5375,20,Friday,2025-11-14 20:09:47,1,engajado
1584,170,6752,PROMOCOES,12394,20,Friday,2025-11-14 20:09:53,1,engajado
1585,170,19879,INICIO,3760,20,Friday,2025-11-14 20:10:06,1,engajado
1586,170,23915,CATALOGO,9982,20,Friday,2025-11-14 20:10:10,1,engajado
1587,170,34311,PROMOCOES,12376,20,Friday,2025-11-14 20:10:21,1,engajado
1588,170,47392,INICIO,5183,20,Friday,2025-11-14 20:10:34,1,engajado
1589,170,52783,CATALOGO,7424,20,Friday,2025-11-14 20:10:39,1,engajado
1590,170,60371,PROMOCOES,6668,20,Friday,2025-11-14 20:10:47,1,engajado
1591,170,67575,CATALOGO,15363,20,Friday,2025-11-14 20:10:54,1,engajado
1592,170,83449,PROMOCOES,4788,20,Friday,2025-11-14 20:11:10,1,engajado
1593,170,89037,CATALOGO,16949,20,Friday,2025-11-14 20:11:16,1,engajado
1594,171,2015,INICIO,6168,11,Tuesday,2025-11-11 11:48:28,1,engajado
1595,171,8732,CATALOGO,10137,11,Tuesday,2025-11-11 11:48:34,1,engajado
1596,171,19616,PROMOCOES,8209,11,Tuesday,2025-11-11 11:48:45,1,engajado
1597,171,28086,INICIO,3831,11,Tuesday,2025-11-11 11:48:54,1,engajado
1598,171,32200,PROMOCOES,9027,11,Tuesday,2025-11-11 11:48:58,1,engajado
1599,171,41994,CATALOGO,10705,11,Tuesday,2025-11-11 11:49:07,1,engajado
1600,171,53286,PROMOCOES,13510,11,Tuesday,2025-11-11 11:49:19,1,engajado
1601,171,67107,INICIO,3784,11,Tuesday,2025-11-11 11:49:33,1,engajado
1602,171,71235,PROMOCOES,12254,11,Tuesday,2025-11-11 11:49:37,1,engajado
1603,171,84214,CATALOGO,6770,11,Tuesday,2025-11-11 11:49:50,1,engajado
1604,172,981,INICIO,2644,9,Monday,2025-11-24 09:35:15,0,engajado
1605,172,3822,CATALOGO,19654,9,Monday,2025-11-24 09:35:18,0,engajado
1606,172,24095,CATALOGO,3064,9,Monday,2025-11-24 09:35:39,0,engajado
1607,172,27900,PROMOCOES,8674,9,Monday,2025-11-24 09:35:42,0,engajado
1608,172,36826,CATALOGO,14588,9,Monday,2025-11-24 09:35:51,0,engajado
1609,172,51999,PROMOCOES,12645,9,Monday,2025-11-24 09:36:06,0,engajado
1610,172,64799,CATALOGO,19634,9,Monday,2025-11-24 09:36:19,0,engajado
1611,172,84824,CATALOGO,11951,9,Monday,2025-11-24 09:36:39,0,engajado
1612,172,97339,INICIO,6077,9,Monday,2025-11-24 09:36:52,0,engajado
1613,172,103569,PROMOCOES,11363,9,Monday,2025-11-24 09:36:58,0,engajado
1614,172,115528,CATALOGO,18271,9,Monday,2025-11-24 09:37:10,0,engajado
1615,173,1442,INICIO,3686,14,Tuesday,2025-11-18 14:47:44,1,engajado
1616,173,5650,PROMOCOES,10210,14,Tuesday,2025-11-18 14:47:48,1,engajado
1617,173,16344,CATALOGO,16749,14,Tuesday,2025-11-18 14:47:59,1,engajado
1618,173,33248,PROMOCOES,10773,14,Tuesday,2025-11-18 14:48:16,1,engajado
1619,173,44269,CATALOGO,10064,14,Tuesday,2025-11-18 14:48:27,1,engajado
1620,173,54815,CATALOGO,10410,14,Tuesday,2025-11-18 14:48:37,1,engajado
1621,173,65523,PROMOCOES,10992,14,Tuesday,2025-11-18 14:48:48,1,engajado
1622,173,76745,INICIO,3845,14,Tuesday,2025-11-18 14:48:59,1,engajado
1623,173,81272,CATALOGO,17112,14,Tuesday,2025-11-18 14:49:04,1,engajado
1624,173,98953,PROMOCOES,13432,14,Tuesday,2025-11-18 14:49:21,1,engajado
1625,173,112836,CATALOGO,11345,14,Tuesday,2025-11-18 14:49:35,1,engajado
1626,173,124934,PROMOCOES,10681,14,Tuesday,2025-11-18 14:49:47,1,engajado
1627,173,135889,CATALOGO,9267,14,Tuesday,2025-11-18 14:49:58,1,engajado
1628,174,2253,INICIO,2764,17,Sunday,2025-11-30 17:17:02,1,curioso
1629,174,5369,CATALOGO,5375,17,Sunday,2025-11-30 17:17:05,1,curioso
1630,174,11449,PROMOCOES,5427,17,Sunday,2025-11-30 17:17:11,1,curioso
1631,174,17563,CATALOGO,6346,17,Sunday,2025-11-30 17:17:17,1,curioso
1632,174,24490,PROMOCOES,5222,17,Sunday,2025-11-30 17:17:24,1,curioso
1633,174,30328,INICIO,1879,17,Sunday,2025-11-30 17:17:30,1,curioso
1634,174,32407,CATALOGO,6445,17,Sunday,2025-11-30 17:17:32,1,curioso
1635,174,39198,INICIO,3029,17,Sunday,2025-11-30 17:17:39,1,curioso
1636,174,42743,PROMOCOES,2694,17,Sunday,2025-11-30 17:17:42,1,curioso
1637,174,45672,CATALOGO,7635,17,Sunday,2025-11-30 17:17:45,1,curioso
1638,175,2399,INICIO,6695,19,Saturday,2025-11-22 19:37:03,1,curioso
1639,175,9609,CATALOGO,9427,19,Saturday,2025-11-22 19:37:10,1,curioso
1640,175,19784,INICIO,1985,19,Saturday,2025-11-22 19:37:20,1,curioso
1641,175,22511,CATALOGO,8763,19,Saturday,2025-11-22 19:37:23,1,curioso
1642,175,31407,CATALOGO,5603,19,Saturday,2025-11-22 19:37:32,1,curioso
1643,175,37386,PROMOCOES,3507,19,Saturday,2025-11-22 19:37:38,1,curioso
1644,175,41205,CATALOGO,4875,19,Saturday,2025-11-22 19:37:42,1,curioso
1645,175,46262,PROMOCOES,3215,19,Saturday,2025-11-22 19:37:47,1,curioso
1646,176,1997,INICIO,6987,16,Friday,2025-11-28 16:29:40,1,engajado
1647,176,9747,CATALOGO,17738,16,Friday,2025-11-28 16:29:48,1,engajado
1648,176,27794,CATALOGO,14569,16,Friday,2025-11-28 16:30:06,1,engajado
1649,176,42805,CATALOGO,15450,16,Friday,2025-11-28 16:30:21,1,engajado
1650,176,58949,PROMOCOES,11240,16,Friday,2025-11-28 16:30:37,1,engajado
1651,176,70503,CATALOGO,12240,16,Friday,2025-11-28 16:30:49,1,engajado
1652,176,83116,PROMOCOES,6369,16,Friday,2025-11-28 16:31:02,1,engajado
1653,176,90018,CATALOGO,15393,16,Friday,2025-11-28 16:31:09,1,engajado
1654,177,2007,INICIO,4535,19,Saturday,2025-11-15 19:57:20,1,engajado
1655,177,6709,CATALOGO,13275,19,Saturday,2025-11-15 19:57:24,1,engajado
1656,177,20484,PROMOCOES,8145,19,Saturday,2025-11-15 19:57:38,1,engajado
1657,177,29024,PROMOCOES,10593,19,Saturday,2025-11-15 19:57:47,1,engajado
1658,177,39831,CATALOGO,13115,19,Saturday,2025-11-15 19:57:57,1,engajado
1659,177,53554,CATALOGO,14795,19,Saturday,2025-11-15 19:58:11,1,engajado
1660,177,68472,PROMOCOES,16092,19,Saturday,2025-11-15 19:58:26,1,engajado
1661,177,85362,CATALOGO,14492,19,Saturday,2025-11-15 19:58:43,1,engajado
1662,177,100408,PROMOCOES,11041,19,Saturday,2025-11-15 19:58:58,1,engajado
1663,177,111570,CATALOGO,19481,19,Saturday,2025-11-15 19:59:09,1,engajado
1664,177,131388,PROMOCOES,11342,19,Saturday,2025-11-15 19:59:29,1,engajado
1665,177,143362,CATALOGO,8884,19,Saturday,2025-11-15 19:59:41,1,engajado
1666,177,153007,PROMOCOES,10448,19,Saturday,2025-11-15 19:59:51,1,engajado
1667,177,164052,CATALOGO,9482,19,Saturday,2025-11-15 20:00:02,1,engajado
1668,177,174089,PROMOCOES,3556,19,Saturday,2025-11-15 20:00:12,1,engajado
1669,178,1107,INICIO,3129,19,Thursday,2025-11-06 19:23:19,1,engajado
1670,178,4500,CATALOGO,12659,19,Thursday,2025-11-06 19:23:22,1,engajado
1671,178,17551,CATALOGO,14837,19,Thursday,2025-11-06 19:23:35,1,engajado
1672,178,33170,PROMOCOES,13199,19,Thursday,2025-11-06 19:23:51,1,engajado
1673,178,46634,CATALOGO,15374,19,Thursday,2025-11-06 19:24:04,1,engajado
1674,178,62237,PROMOCOES,9669,19,Thursday,2025-11-06 19:24:20,1,engajado
1675,178,72384,CATALOGO,11017,19,Thursday,2025-11-06 19:24:30,1,engajado
1676,178,83825,PROMOCOES,8694,19,Thursday,2025-11-06 19:24:41,1,engajado
1677,179,1095,INICIO,3523,9,Wednesday,2025-11-05 09:26:00,0,curioso
1678,179,5277,PROMOCOES,4617,9,Wednesday,2025-11-05 09:26:04,0,curioso
1679,179,10333,CATALOGO,5498,9,Wednesday,2025-11-05 09:26:09,0,curioso
1680,179,16518,PROMOCOES,8061,9,Wednesday,2025-11-05 09:26:15,0,curioso
1681,179,25257,CATALOGO,9007,9,Wednesday,2025-11-05 09:26:24,0,curioso
1682,179,34479,PROMOCOES,4360,9,Wednesday,2025-11-05 09:26:33,0,curioso
1683,179,38980,INICIO,2185,9,Wednesday,2025-11-05 09:26:37,0,curioso
1684,179,41676,CATALOGO,6324,9,Wednesday,2025-11-05 09:26:40,0,curioso
1685,180,1301,INICIO,867,19,Sunday,2025-11-02 19:33:15,1,passante
1686,180,2955,PROMOCOES,2292,19,Sunday,2025-11-02 19:33:16,1,passante
1687,180,5871,INICIO,685,19,Sunday,2025-11-02 19:33:19,1,passante
1688,180,7179,PROMOCOES,2565,19,Sunday,2025-11-02 19:33:21,1,passante
1689,180,10526,INICIO,2203,19,Sunday,2025-11-02 19:33:24,1,passante
1690,181,1383,INICIO,2442,19,Tuesday,2025-11-11 19:55:36,1,passante
1691,181,4379,PROMOCOES,1753,19,Tuesday,2025-11-11 19:55:39,1,passante
1692,181,6399,CATALOGO,3546,19,Tuesday,2025-11-11 19:55:41,1,passante
1693,182,2651,INICIO,5322,11,Wednesday,2025-11-26 11:13:21,0,curioso
1694,182,8457,CATALOGO,9560,11,Wednesday,2025-11-26 11:13:27,0,curioso
1695,182,18536,PROMOCOES,4864,11,Wednesday,2025-11-26 11:13:37,0,curioso
1696,182,23973,CATALOGO,8533,11,Wednesday,2025-11-26 11:13:42,0,curioso
1697,182,32746,INICIO,3408,11,Wednesday,2025-11-26 11:13:51,0,curioso
1698,182,36756,INICIO,2281,11,Wednesday,2025-11-26 11:13:55,0,curioso
1699,182,39446,PROMOCOES,4361,11,Wednesday,2025-11-26 11:13:58,0,curioso
1700,182,44381,INICIO,4207,11,Wednesday,2025-11-26 11:14:03,0,curioso
1701,183,2208,INICIO,4199,10,Thursday,2025-11-20 10:41:44,1,curioso
1702,183,6536,CATALOGO,5011,10,Thursday,2025-11-20 10:41:48,1,curioso
1703,183,11930,PROMOCOES,6993,10,Thursday,2025-11-20 10:41:53,1,curioso
1704,183,19393,CATALOGO,6379,10,Thursday,2025-11-20 10:42:01,1,curioso
1705,183,26451,PROMOCOES,4886,10,Thursday,2025-11-20 10:42:08,1,curioso
1706,183,31559,CATALOGO,10800,10,Thursday,2025-11-20 10:42:13,1,curioso
1707,183,43048,INICIO,2920,10,Thursday,2025-11-20 10:42:25,1,curioso
1708,184,1958,INICIO,3054,15,Wednesday,2025-11-05 15:23:27,1,comparador
1709,184,5410,CATALOGO,13871,15,Wednesday,2025-11-05 15:23:31,1,comparador
1710,184,20024,PROMOCOES,6596,15,Wednesday,2025-11-05 15:23:46,1,comparador
1711,184,26816,CATALOGO,11536,15,Wednesday,2025-11-05 15:23:52,1,comparador
1712,184,38775,PROMOCOES,10296,15,Wednesday,2025-11-05 15:24:04,1,comparador
1713,184,49479,CATALOGO,8933,15,Wednesday,2025-11-05 15:24:15,1,comparador
1714,184,59059,PROMOCOES,5303,15,Wednesday,2025-11-05 15:24:25,1,comparador
1715,184,64609,INICIO,1232,15,Wednesday,2025-11-05 15:24:30,1,comparador
1716,184,66437,CATALOGO,9614,15,Wednesday,2025-11-05 15:24:32,1,comparador
1717,184,76317,PROMOCOES,9196,15,Wednesday,2025-11-05 15:24:42,1,comparador
1718,184,85805,CATALOGO,12042,15,Wednesday,2025-11-05 15:24:51,1,comparador
